trainer_ID,pokemon_name
10196,Baltoy
10196,Zebstrika
10197,Whimsicott
10198,Marill
10199,Frillish
10200,Jellicent
10201,Voltorb
10201,Jellicent
10202,Grimer
10202,Spoink
10202,Croconaw
10203,Grimer
10203,Spoink
10204,Grimer
10204,Spoink
10204,Quilava
10205,Grimer
10205,Spoink
10206,Grimer
10206,Spoink
10206,Bayleef
10207,Grimer
10207,Spoink
10208,Teddiursa
10209,Wailmer
10209,Voltorb
10210,Shroomish
10210,Flaaffy
10211,Breloom
10211,Flaaffy
10212,Pichu
10212,Shroomish
10213,Pikachu
10213,Shroomish
10214,Breloom
10214,Raichu
10215,Gorebyss
10215,Vileplume
10215,Kecleon
10215,Sharpedo
10216,Qwilfish
10216,Octillery
10216,Seadra
10216,Feraligatr
10217,Cacnea
10217,Spinda
10217,Kadabra
10218,Jumpluff
10218,Sneasel
10218,Electrode
10219,Golbat
10219,Stantler
10219,Murkrow
10219,Weezing
10220,Anorith
10220,Lotad
10221,Anorith
10221,Lombre
10222,Noctowl
10222,Flygon
10222,Pelipper
10222,Swellow
10222,Altaria
10222,Xatu
10223,Nuzleaf
10223,Loudred
10223,Delcatty
10223,Roselia
10223,Sharpedo
10223,Grumpig
10224,Furret
10224,Linoone
10224,Togetic
10224,Vigoroth
10224,Dunsparce
10224,Castform
10225,Mawile
10225,Sandslash
10225,Cacturne
10225,Gligar
10225,Skarmory
10225,Starmie
10226,Murkrow
10226,Houndoom
10226,Absol
10226,Sableye
10226,Shiftry
10226,Sneasel
10227,Beldum
10227,Machop
10227,Electrike
10227,Horsea
10227,Snorunt
10227,Numel
10228,Nosepass
10228,Aipom
10228,Sableye
10228,Spinda
10228,Mawile
10228,Combusken
10229,Sceptile
10229,Armaldo
10229,Grumpig
10229,Exploud
10229,Forretress
10229,Glalie
10230,Heracross
10230,Swellow
10230,Milotic
10230,Ninjask
10230,Weezing
10230,Ninetales
10231,Golurk
10232,Lickilicky
10232,Lilligant
10232,Lickilicky
10233,Swoobat
10233,Swoobat
10233,Swoobat
10234,Clefable
10234,Clefable
10234,Clefable
10235,Poochyena
10235,Carvanha
10236,Cacturne
10237,Cacturne
10238,Murkrow
10238,Cacturne
10239,Houndoom
10239,Cacturne
10239,Honchkrow
10240,Crawdaunt
10241,Mightyena
10242,Whimsicott
10242,Whimsicott
10242,Whimsicott
10243,Houndoom
10243,Shiftry
10244,Ditto
10244,Ditto
10244,Ditto
10245,Altaria
10245,Tropius
10245,Altaria
10246,Krookodile
10246,Arcanine
10246,Scrafty
10247,Lunatone
10247,Solrock
10248,Liepard
10249,Taillow
10249,Sneasel
10249,Liepard
10250,Ducklett
10251,Ducklett
10252,Swanna
10253,Swanna
10253,Kecleon
10254,Roggenrola
10255,Boldore
10256,Boldore
10256,Boldore
10257,Graveler
10257,Hitmonlee
10258,Liepard
10259,Liepard
10260,Liepard
10261,Taillow
10261,Sneasel
10261,Liepard
10262,Tranquill
10263,Ducklett
10264,Swanna
10265,Swanna
10265,Kecleon
10266,Corsola
10266,Lairon
10266,Onix
10266,Magcargo
10266,Bonsly
10266,Graveler
10268,Garbodor
10268,Klinklang
10268,Crustle
10268,Durant
10269,Excadrill
10269,Haxorus
10269,Chandelure
10269,Eelektross
10270,Galvantula
10270,Durant
10271,Archeops
10271,Eelektross
10272,Garbodor
10272,Klinklang
10272,Crustle
10273,Excadrill
10273,Haxorus
10273,Chandelure
10274,Garbodor
10274,Klinklang
10275,Excadrill
10275,Haxorus
10276,Gurdurr
10277,Garbodor
10277,Klinklang
10277,Crustle
10277,Durant
10278,Excadrill
10278,Haxorus
10278,Chandelure
10278,Eelektross
10279,Galvantula
10279,Durant
10280,Archeops
10280,Eelektross
10281,Boldore
10282,Garbodor
10282,Klinklang
10282,Crustle
10283,Excadrill
10283,Haxorus
10283,Chandelure
10284,Garbodor
10284,Klinklang
10285,Excadrill
10285,Haxorus
10288,Zoroark
10288,Mandibuzz
10290,Roggenrola
10290,Elgyem
10291,Ferroseed
10291,Beheeyem
10296,Magnemite
10296,Voltorb
10297,Grimer
10297,Voltorb
10297,Koffing
10298,Grimer
10298,Muk
10298,Grimer
10299,Koffing
10300,Voltorb
10300,Koffing
10300,Voltorb
10300,Magnemite
10301,Vulpix
10301,Vulpix
10301,Ninetales
10302,Ponyta
10302,Charmander
10302,Vulpix
10302,Growlithe
10303,Rapidash
10304,Growlithe
10304,Vulpix
10305,Grimer
10305,Grimer
10306,Slowpoke
10307,Porygon
10308,Grimer
10308,Muk
10309,Magnemite
10309,Muk
10309,Magnemite
10310,Magnemite
10310,Voltorb
10310,Magnemite
10310,Magnemite
10311,Magnemite
10311,Magnemite
10311,Magnemite
10312,Voltorb
10312,Voltorb
10312,Magnemite
10312,Koffing
10313,Ponyta
10313,Charmander
10313,Vulpix
10313,Growlithe
10314,Rapidash
10315,Vulpix
10315,Vulpix
10315,Ninetales
10316,Grimer
10316,Muk
10316,Grimer
10317,Muk
10317,Muk
10317,Muk
10318,Magnemite
10318,Voltorb
10319,Koffing
10320,Grimer
10320,Voltorb
10320,Koffing
10321,Jolteon
10321,Porygon2
10322,Growlithe
10322,Vulpix
10323,Torkoal
10324,Grimer
10324,Grimer
10325,Slowpoke
10326,Magcargo
10327,Porygon
10328,Grimer
10328,Muk
10329,Magnemite
10329,Muk
10329,Magnemite
10330,Magnemite
10330,Voltorb
10330,Magnemite
10330,Magnemite
10331,Magnemite
10331,Magnemite
10331,Magnemite
10332,Numel
10333,Geodude
10333,Gastly
10333,Voltorb
10333,Shellder
10333,Koffing
10333,Exeggcute
10334,Geodude
10334,Gastly
10334,Voltorb
10334,Shellder
10334,Koffing
10334,Exeggcute
10335,Electrode
10335,Snorlax
10335,Golem
10335,Exeggutor
10335,Muk
10335,Cloyster
10336,Electrode
10336,Gengar
10336,Golem
10336,Exeggutor
10336,Muk
10336,Cloyster
10337,Magnemite
10337,Haunter
10337,Porygon
10337,Flaaffy
10337,Ekans
10337,Electrode
10338,Porygon
10338,Pineco
10338,Electrode
10338,Pupitar
10338,Miltank
10338,Misdreavus
10339,Ampharos
10339,Corsola
10339,Porygon2
10339,Wobbuffet
10339,Tentacruel
10339,Skarmory
10340,Porygon2
10340,Raticate
10340,Forretress
10340,Lanturn
10340,Magneton
10340,Dugtrio
10341,Flareon
10341,Charmeleon
10341,Ninetales
10341,Magmar
10341,Quilava
10341,Arcanine
10342,Sceptile
10342,Blaziken
10342,Swampert
10342,Meganium
10342,Typhlosion
10342,Feraligatr
10343,Groudon
10343,Shiftry
10343,Houndoom
10343,Entei
10343,Jumpluff
10343,Flygon
10344,Pikachu
10344,Phanpy
10344,Psyduck
10344,Chikorita
10344,Teddiursa
10344,Vulpix
10345,Dusclops
10345,Electrode
10345,Regirock
10345,Golem
10345,Registeel
10345,Regirock
10346,Nosepass
10346,Lombre
10346,Nuzleaf
10346,Clamperl
10346,Lileep
10346,Anorith
10347,Rayquaza
10347,Latias
10347,Slaking
10347,Raikou
10347,Crobat
10347,Miltank
10348,Kyogre
10348,Miltank
10348,Kingdra
10348,Ludicolo
10348,Manectric
10348,Shedinja
10349,Ninjask
10349,Ursaring
10349,Starmie
10349,Machamp
10349,Gyarados
10349,Wobbuffet
10350,Plusle
10350,Minun
10350,Volbeat
10350,Illumise
10350,Solrock
10350,Lunatone
10351,Groudon
10351,Vileplume
10351,Shiftry
10351,Blaziken
10351,Flygon
10351,Walrein
10352,Suicune
10352,Rhydon
10352,Swellow
10352,Latios
10352,Metagross
10352,Walrein
10353,Machop
10353,Abra
10353,Houndour
10353,Poochyena
10353,Ralts
10353,Makuhita
10354,Latios
10354,Metagross
10354,Salamence
10354,Shedinja
10354,Suicune
10354,Wobbuffet
10355,Ninjask
10355,Togetic
10355,Feraligatr
10355,Heracross
10355,Ursaring
10355,Scizor
10356,Kyogre
10356,Ludicolo
10356,Kingdra
10356,Electrode
10356,Gorebyss
10356,Regice
10357,Groudon
10357,Shiftry
10357,Vileplume
10357,Houndoom
10357,Entei
10357,Regirock
10358,Regirock
10358,Shiftry
10358,Golem
10358,Electrode
10358,Houndoom
10358,Alakazam
10359,Treecko
10359,Torchic
10359,Mudkip
10359,Pikachu
10359,Clamperl
10359,Wynaut
10360,Alakazam
10360,Breloom
10360,Metagross
10360,Flygon
10360,Umbreon
10360,Miltank
10361,Sentret
10362,Furret
10362,Hoothoot
10363,Furret
10363,Hoothoot
10363,Nincada
10364,Furret
10364,Noctowl
10364,Ninjask
10364,Shedinja
10365,Furret
10365,Noctowl
10365,Ninjask
10365,Shedinja
10366,Miltank
10366,Stantler
10366,Wigglytuff
10366,Quagsire
10366,Shuckle
10367,Corphish
10367,Snubbull
10367,Lotad
10368,Charizard
10368,Clefable
10368,Shedinja
10368,Togetic
10368,Snorlax
10368,Heracross
10369,Electrode
10369,Glalie
10369,Registeel
10369,Regirock
10369,Shedinja
10369,Regice
10370,Weezing
10370,Seedot
10370,Graveler
10370,Pineco
10370,Sudowoodo
10370,Nosepass
10371,Kecleon
10371,Azumarill
10371,Yanma
10372,Gligar
10372,Kecleon
10373,Horsea
10373,Shellder
10374,Goldeen
10374,Horsea
10374,Staryu
10375,Tentacool
10375,Shellder
10376,Horsea
10376,Horsea
10377,Poliwag
10377,Poliwhirl
10378,Horsea
10378,Tentacool
10378,Tentacool
10378,Goldeen
10379,Goldeen
10379,Shellder
10379,Seaking
10380,Tentacool
10380,Tentacool
10380,Staryu
10380,Horsea
10380,Tentacruel
10381,Shellder
10381,Cloyster
10382,Horsea
10382,Horsea
10382,Seadra
10382,Horsea
10383,Staryu
10384,Seadra
10384,Tentacruel
10385,Starmie
10386,Staryu
10386,Wartortle
10387,Poliwhirl
10387,Tentacool
10387,Seadra
10388,Qwilfish
10389,Seaking
10389,Seaking
10390,Azumarill
10391,Shellder
10391,Tentacool
10391,Tentacruel
10392,Seaking
10393,Seel
10394,Golduck
10395,Staryu
10396,Tentacool
10396,Tentacool
10396,Tentacool
10396,Tentacool
10396,Remoraid
10396,Staryu
10397,Remoraid
10397,Seadra
10398,Seadra
10398,Tentacool
10398,Tentacruel
10398,Goldeen
10399,Staryu
10399,Starmie
10400,Goldeen
10400,Goldeen
10400,Seaking
10401,Gyarados
10401,Gyarados
10402,Starmie
10402,Starmie
10403,Krabby
10404,Marill
10404,Marill
10404,Lapras
10405,Seel
10405,Seel
10405,Seel
10405,Dewgong
10406,Horsea
10406,Horsea
10406,Seadra
10407,Staryu
10407,Shellder
10408,Shellder
10408,Shellder
10408,Wartortle
10409,Quagsire
10409,Octillery
10409,Quagsire
10410,Tentacool
10410,Tentacool
10411,Psyduck
10411,Goldeen
10412,Shellder
10412,Cloyster
10413,Horsea
10413,Horsea
10414,Goldeen
10414,Wingull
10414,Goldeen
10415,Magikarp
10415,Tentacool
10415,Wingull
10416,Gyarados
10417,Marill
10417,Goldeen
10417,Wingull
10418,Wailmer
10418,Wailmer
10419,Goldeen
10420,Wingull
10420,Wailmer
10421,Staryu
10421,Wingull
10422,Marill
10422,Luvdisc
10422,Azumarill
10423,Tentacool
10424,Wingull
10424,Carvanha
10425,Marill
10426,Carvanha
10426,Wingull
10426,Carvanha
10427,Goldeen
10427,Seaking
10428,Wingull
10429,Tentacool
10429,Tentacool
10430,Tentacruel
10430,Sealeo
10431,Sharpedo
10432,Marill
10432,Wailmer
10432,Wingull
10433,Wailmer
10433,Tentacruel
10434,Staryu
10434,Gyarados
10435,Wailmer
10436,Wailmer
10437,Wailmer
10438,Staryu
10438,Wailmer
10439,Luvdisc
10439,Wailmer
10439,Starmie
10440,Tentacool
10440,Wingull
10441,Seaking
10442,Goldeen
10442,Chinchou
10442,Spheal
10443,Luvdisc
10443,Luvdisc
10443,Luvdisc
10444,Horsea
10444,Seadra
10445,Carvanha
10446,Carvanha
10447,Goldeen
10447,Wingull
10447,Marill
10447,Wailmer
10448,Wailmer
10449,Marill
10449,Wailmer
10449,Spheal
10450,Carvanha
10450,Carvanha
10450,Spheal
10450,Sharpedo
10451,Pelipper
10452,Horsea
10452,Gyarados
10453,Carvanha
10454,Goldeen
10454,Seaking
10455,Tentacool
10455,Tentacool
10455,Tentacool
10456,Horsea
10457,Horsea
10457,Wailmer
10457,Pelipper
10458,Luvdisc
10459,Horsea
10459,Marill
10460,Chinchou
10460,Luvdisc
10460,Pelipper
10461,Carvanha
10462,Sharpedo
10463,Sharpedo
10464,Staryu
10464,Sharpedo
10465,Starmie
10465,Sharpedo
10466,Goldeen
10466,Wingull
10466,Goldeen
10467,Gyarados
10468,Goldeen
10469,Wingull
10469,Wailmer
10470,Goldeen
10471,Seaking
10472,Tentacool
10472,Wailmer
10473,Sharpedo
10474,Azumarill
10475,Tentacool
10475,Wingull
10475,Tentacool
10476,Tentacool
10476,Carvanha
10477,Carvanha
10477,Wingull
10477,Carvanha
10478,Seaking
10479,Gyarados
10480,Wingull
10480,Goldeen
10481,Tentacool
10482,Tentacool
10482,Tentacool
10483,Sealeo
10484,Sharpedo
10485,Marill
10486,Tentacruel
10487,Wingull
10487,Tentacruel
10488,Marill
10489,Marill
10490,Gyarados
10491,Wailmer
10492,Wailmer
10493,Wailmer
10494,Staryu
10494,Wailmer
10495,Luvdisc
10495,Wailmer
10495,Starmie
10496,Tentacruel
10497,Seaking
10498,Goldeen
10498,Spheal
10499,Spheal
10500,Wailmer
10501,Luvdisc
10501,Luvdisc
10502,Carvanha
10503,Horsea
10503,Seadra
10504,Carvanha
10505,Carvanha
10506,Goldeen
10507,Marill
10507,Spheal
10508,Tentacruel
10509,Tentacool
10510,Spheal
10510,Sharpedo
10511,Pelipper
10512,Gyarados
10513,Carvanha
10514,Tentacruel
10514,Wailmer
10515,Seaking
10516,Luvdisc
10516,Luvdisc
10517,Tentacool
10517,Wingull
10518,Horsea
10519,Luvdisc
10520,Luvdisc
10521,Horsea
10521,Marill
10522,Chinchou
10523,Carvanha
10524,Sharpedo
10525,Sharpedo
10526,Staryu
10526,Sharpedo
10527,Starmie
10527,Sharpedo
10528,Psyduck
10528,Psyduck
10528,Golduck
10529,Goldeen
10529,Seaking
10530,Seaking
10530,Seaking
10531,Seel
10531,Seel
10531,Dewgong
10532,Poliwag
10532,Goldeen
10532,Seaking
10532,Goldeen
10532,Poliwag
10533,Tentacool
10533,Tentacool
10533,Staryu
10533,Horsea
10533,Tentacruel
10534,Shellder
10534,Cloyster
10535,Dunsparce
10535,Politoed
10536,Staryu
10536,Staryu
10536,Staryu
10537,Horsea
10537,Horsea
10537,Horsea
10537,Seadra
10538,Seadra
10538,Seadra
10538,Seadra
10538,Seadra
10539,Goldeen
10539,Shellder
10539,Seaking
10540,Staryu
10541,Chinchou
10541,Lanturn
10542,Horsea
10542,Tentacool
10542,Tentacool
10542,Goldeen
10543,Starmie
10544,Starmie
10545,Shellder
10545,Cloyster
10545,Wartortle
10546,Tentacool
10546,Shellder
10547,Starmie
10548,Starmie
10549,Staryu
10549,Wartortle
10550,Horsea
10550,Shellder
10551,Seadra
10551,Seadra
10552,Poliwag
10552,Poliwhirl
10553,Poliwhirl
10553,Poliwrath
10554,Poliwag
10554,Seaking
10555,Poliwhirl
10555,Seaking
10556,Kingler
10556,Wartortle
10557,Marill
10558,Marill
10559,Shellder
10559,Shellder
10559,Cloyster
10560,Goldeen
10560,Horsea
10560,Staryu
10561,Tentacool
10561,Shellder
10562,Poliwhirl
10562,Tentacool
10562,Seadra
10563,Gyarados
10564,Gyarados
10565,Horsea
10565,Seadra
10565,Seadra
10566,Seadra
10566,Tentacruel
10567,Mantine
10568,Seaking
10569,Kingler
10570,Poliwhirl
10570,Tentacool
10570,Tentacruel
10571,Horsea
10571,Horsea
10572,Seadra
10572,Seadra
10573,Mantyke
10573,Remoraid
10573,Tentacool
10574,Azurill
10574,Azumarill
10575,Finneon
10575,Pelipper
10576,Buizel
10577,Wingull
10577,Quagsire
10577,Pelipper
10578,Wingull
10578,Seaking
10579,Pelipper
10579,Seaking
10580,Shellos
10580,Gastrodon
10581,Remoraid
10581,Psyduck
10582,Gyarados
10583,Golduck
10583,Golduck
10584,Tentacool
10584,Golduck
10585,Tentacool
10585,Golduck
10586,Golduck
10587,Seel
10587,Starmie
10588,Dewgong
10588,Starmie
10589,Marill
10589,Azumarill
10590,Goldeen
10590,Goldeen
10590,Goldeen
10590,Goldeen
10591,Luvdisc
10591,Lapras
10592,Luvdisc
10592,Lapras
10593,Buizel
10593,Medicham
10593,Seaking
10594,Crawdaunt
10595,Bibarel
10595,Azumarill
10595,Sealeo
10596,Seel
10596,Dewgong
10597,Marill
10597,Pelipper
10598,Lumineon
10599,Lumineon
10600,Mantyke
10600,Remoraid
10600,Mantine
10601,Marill
10601,Golduck
10601,Wingull
10602,Tentacruel
10603,Chinchou
10603,Lanturn
10604,Gyarados
10604,Gyarados
10604,Gyarados
10605,Mantyke
10605,Mantine
10606,Gyarados
10607,Golduck
10608,Pelipper
10608,Whiscash
10609,Carvanha
10609,Carvanha
10609,Sharpedo
10610,Buizel
10610,Tentacruel
10611,Floatzel
10611,Tentacruel
10612,Remoraid
10612,Octillery
10612,Tentacool
10613,Bibarel
10613,Azumarill
10614,Lumineon
10614,Pelipper
10615,Floatzel
10616,Wingull
10616,Octillery
10616,Pelipper
10617,Wingull
10617,Seaking
10618,Wailmer
10618,Pelipper
10618,Seaking
10619,Remoraid
10619,Floatzel
10620,Finneon
10621,Tentacruel
10622,Golduck
10622,Golduck
10623,Tentacool
10623,Golduck
10624,Tentacruel
10624,Golduck
10624,Relicanth
10625,Golduck
10626,Octillery
10626,Poliwhirl
10627,Octillery
10627,Politoed
10628,Psyduck
10628,Azumarill
10629,Goldeen
10629,Goldeen
10629,Goldeen
10629,Seaking
10630,Luvdisc
10630,Lapras
10631,Luvdisc
10631,Corsola
10631,Lapras
10632,Buizel
10632,Medicham
10632,Seaking
10633,Krabby
10633,Corphish
10633,Kingler
10634,Wailmer
10634,Marill
10634,Spheal
10635,Surskit
10635,Lombre
10636,Finneon
10636,Pelipper
10637,Lumineon
10638,Shellder
10638,Lumineon
10639,Mantyke
10639,Remoraid
10639,Mantine
10640,Marill
10640,Wingull
10640,Golduck
10641,Tentacruel
10642,Sealeo
10642,Gastrodon
10643,Gyarados
10643,Gyarados
10643,Gyarados
10644,Delibird
10644,Mantine
10645,Gyarados
10646,Golduck
10647,Pelipper
10647,Gastrodon
10648,Carvanha
10648,Carvanha
10648,Sharpedo
10649,Floatzel
10649,Tentacruel
10650,Qwilfish
10650,Floatzel
10650,Tentacruel
10651,Qwilfish
10652,Seaking
10652,Seaking
10653,Shellder
10653,Tentacool
10653,Tentacruel
10654,Azumarill
10655,Clamperl
10656,Seel
10657,Golduck
10658,Seaking
10658,Kabutops
10659,Staryu
10660,Poliwhirl
10660,Tentacruel
10661,Golduck
10661,Poliwhirl
10662,Azumarill
10663,Tentacool
10663,Tentacool
10663,Tentacool
10663,Tentacool
10663,Remoraid
10663,Staryu
10664,Remoraid
10664,Seadra
10665,Seadra
10665,Tentacool
10665,Tentacruel
10665,Goldeen
10666,Cloyster
10667,Staryu
10667,Starmie
10668,Goldeen
10668,Goldeen
10668,Seaking
10669,Slowking
10670,Bidoof
10671,Starmie
10671,Starmie
10671,Starmie
10672,Seadra
10672,Quagsire
10673,Krabby
10674,Luvdisc
10674,Luvdisc
10674,Luvdisc
10675,Marill
10675,Lapras
10675,Marill
10676,Seel
10676,Dewgong
10677,Staryu
10677,Shellder
10678,Shellder
10678,Wartortle
10678,Shellder
10679,Gyarados
10679,Gyarados
10680,Tentacool
10680,Tentacool
10681,Psyduck
10681,Goldeen
10682,Shellder
10682,Cloyster
10683,Quagsire
10683,Octillery
10684,Horsea
10684,Horsea
10685,Staryu
10685,Wingull
10685,Jellicent
10686,Frillish
10686,Simipour
10687,Ducklett
10687,Frillish
10688,Alomomola
10689,Corsola
10690,Wailmer
10690,Wailmer
10691,Shellder
10691,Chinchou
10691,Jellicent
10692,Quagsire
10692,Golduck
10693,Seel
10693,Alomomola
10694,Basculin
10694,Basculin
10694,Basculin
10694,Basculin
10695,Carvanha
10695,Sharpedo
10696,Chinchou
10696,Gorebyss
10697,Wailord
10698,Octillery
10699,Tentacool
10699,Huntail
10700,Remoraid
10700,Remoraid
10701,Wingull
10701,Wingull
10702,Clamperl
10702,Shellder
10703,Qwilfish
10703,Binacle
10704,Stunfisk
10705,Skrelp
10705,Horsea
10706,Wingull
10706,Psyduck
10707,Corsola
10707,Lanturn
10708,Remoraid
10708,Skrelp
10708,Wailmer
10709,Masquerain
10710,Tentacool
10711,Slowpoke
10712,Goldeen
10712,Wailmer
10713,Wingull
10713,Pelipper
10714,Gyarados
10715,Pelipper
10716,Wailmer
10716,Azumarill
10717,Ludicolo
10718,Golduck
10719,Staryu
10719,Staryu
10720,Barboach
10721,Corphish
10721,Carvanha
10722,Azumarill
10723,Wailmer
10723,Staryu
10723,Golduck
10724,Corsola
10725,Goldeen
10725,Wailmer
10726,Gyarados
10727,Whiscash
10727,Seadra
10728,Tentacruel
10728,Sharpedo
10729,Wailmer
10729,Azumarill
10730,Seadra
10730,Gyarados
10731,Staryu
10731,Sharpedo
10732,Luvdisc
10733,Luvdisc
10734,Luvdisc
10734,Alomomola
10735,Tentacool
10735,Pelipper
10736,Clamperl
10737,Golduck
10737,Seaking
10738,Luvdisc
10738,Luvdisc
10738,Luvdisc
10739,Pelipper
10739,Seaking
10740,Carvanha
10741,Lombre
10742,Wingull
10742,Barboach
10742,Wailmer
10743,Goldeen
10744,Luvdisc
10744,Tentacruel
10745,Pelipper
10745,Seadra
10746,Wailmer
10747,Crawdaunt
10748,Sealeo
10749,Clamperl
10749,Seaking
10750,Luvdisc
10750,Pelipper
10751,Staryu
10751,Tentacruel
10752,Seadra
10753,Starmie
10754,Luvdisc
10755,Wailmer
10756,Luvdisc
10756,Azumarill
10756,Corsola
10757,Tentacool
10758,Tentacruel
10759,Tentacruel
10760,Tentacruel
10761,Tentacruel
10761,Jellicent
10762,Luvdisc
10762,Alomomola
10762,Corsola
10763,Psyduck
10766,Surskit
10767,Goldeen
10768,Tentacruel
10769,Barboach
10770,Finneon
10772,Finneon
10772,Shellder
10773,Wingull
10773,Barboach
10775,Luvdisc
10775,Luvdisc
10776,Whiscash
10777,Gyarados
10778,Goldeen
10779,Alomomola
10780,Alomomola
10781,Shellder
10781,Corsola
10782,Tentacool
10783,Poliwhirl
10783,Wartortle
10783,Magikarp
10783,Slowpoke
10783,Staryu
10783,Nidorino
10784,Fearow
10784,Seadra
10784,Kingler
10784,Slowbro
10784,Wigglytuff
10784,Dewgong
10785,Meowth
10785,Goldeen
10785,Mankey
10785,Omanyte
10785,Clefairy
10785,Poliwhirl
10786,Tentacruel
10786,Horsea
10786,Wartortle
10786,Primeape
10786,Wigglytuff
10786,Poliwrath
10787,Goldeen
10787,Seel
10787,Staryu
10787,Shellder
10787,Remoraid
10787,Poliwhirl
10788,Seaking
10788,Azumarill
10788,Lanturn
10788,Qwilfish
10788,Dewgong
10788,Seadra
10789,Dewgong
10789,Poliwrath
10789,Quagsire
10789,Magneton
10789,Kabutops
10789,Slowbro
10790,Mantine
10790,Corsola
10790,Raichu
10790,Dunsparce
10790,Cloyster
10790,Seaking
10791,Cloyster
10791,Grimer
10791,Tentacool
10791,Tentacruel
10791,Muk
10792,Cleffa
10792,Dratini
10792,Hoothoot
10792,Oddish
10792,Wooper
10792,Kabuto
10793,Poliwag
10793,Abra
10793,Mareep
10793,Cubone
10793,Dratini
10793,Charmander
10794,Lumineon
10794,Lanturn
10795,Golduck
10795,Slowbro
10796,Poliwhirl
10796,Sealeo
10796,Aipom
10796,Ariados
10796,Delibird
10796,Mothim
10797,Graveler
10797,Wartortle
10797,Marill
10797,Seadra
10797,Gible
10797,Rhyhorn
10798,Poliwhirl
10798,Luvdisc
10798,Silcoon
10798,Butterfree
10798,Wigglytuff
10799,Vulpix
10799,Combusken
10799,Lombre
10799,Pelipper
10799,Mawile
10799,Carnivine
10801,Arbok
10801,Tauros
10802,Arbok
10802,Arbok
10802,Sandslash
10803,Rhyhorn
10804,Arbok
10804,Sandslash
10805,Persian
10805,Golduck
10806,Arbok
10806,Tauros
10807,Arbok
10807,Arbok
10807,Sandslash
10808,Sandslash
10808,Lickitung
10808,Ursaring
10809,Sandslash
10809,Lickitung
10809,Ursaring
10810,Rhyhorn
10811,Arbok
10811,Sandslash
10812,Persian
10812,Golduck
10813,Rattata
10813,Growlithe
10813,Cubone
10813,Sandshrew
10813,Charmander
10813,Squirtle
10814,Cloyster
10814,Ninetales
10814,Rapidash
10814,Arbok
10814,Tentacruel
10814,Dragonair
10815,Eevee
10815,Ponyta
10815,Marowak
10815,Diglett
10815,Lickitung
10815,Raticate
10816,Raichu
10816,Magmar
10816,Clefable
10816,Seadra
10816,Pidgeot
10816,Sandslash
10817,Persian
10817,Sandslash
10817,Venusaur
10817,Charizard
10817,Primeape
10817,Kingler
10818,Tauros
10818,Rapidash
10818,Hitmonlee
10818,Persian
10818,Raticate
10818,Aerodactyl
10819,Tauros
10819,Snorlax
10819,Rapidash
10819,Kangaskhan
10819,Arcanine
10819,Vaporeon
10820,Charizard
10820,Venusaur
10820,Kingler
10820,Scyther
10820,Dugtrio
10820,Persian
10821,Kingler
10821,Sandslash
10821,Scyther
10821,Ivysaur
10821,Weepinbell
10821,Machoke
10822,Kingler
10822,Sandslash
10822,Scyther
10822,Victreebel
10822,Machamp
10822,Persian
10823,Clefairy
10824,Aipom
10824,Cubone
10825,Jigglypuff
10826,Zigzagoon
10826,Roselia
10827,Clefairy
10828,Sunkern
10828,Aipom
10829,Sunflora
10829,Ambipom
10830,Sunflora
10830,Ambipom
10831,Ambipom
10831,Sunflora
10832,Chatot
10832,Jigglypuff
10833,Magnemite
10833,Meowth
10834,Ledian
10834,Kadabra
10834,Aipom
10834,Girafarig
10834,Mantine
10834,Dragonair
10835,Girafarig
10835,Venomoth
10835,Sandslash
10835,Stantler
10835,Smeargle
10836,Girafarig
10836,Lapras
10836,Aipom
10836,Lanturn
10836,Politoed
10837,Scizor
10837,Arcanine
10837,Girafarig
10837,Raticate
10837,Quagsire
10838,Elekid
10838,Sentret
10838,Vulpix
10838,Eevee
10838,Scyther
10838,Swinub
10839,Eevee
10839,Natu
10839,Ponyta
10839,Rattata
10839,Doduo
10839,Tyrogue
10840,Staryu
10840,Ledyba
10840,Pichu
10841,Clamperl
10841,Torchic
10841,Mareep
10842,Sealeo
10842,Houndour
10842,Spinda
10843,Magnemite
10843,Voltorb
10843,Chinchou
10844,Larvitar
10844,Houndour
10845,Crawdaunt
10845,Magneton
10845,Shedinja
10845,Heracross
10845,Gardevoir
10846,Poochyena
10846,Swinub
10847,Spheal
10847,Carvanha
10848,Corsola
10848,Sneasel
10848,Kadabra
10848,Shedinja
10848,Hitmontop
10848,Stantler
10849,Girafarig
10849,Camerupt
10849,Torkoal
10849,Wailord
10849,Xatu
10849,Wigglytuff
10850,Kecleon
10850,Seadra
10850,Seaking
10850,Girafarig
10850,Skiploom
10850,Snubbull
10851,Ninjask
10851,Latias
10851,Kingdra
10851,Golem
10851,Ampharos
10851,Porygon2
10852,Tentacool
10852,Lombre
10852,Staryu
10852,Clamperl
10852,Corsola
10852,Wailmer
10853,Delcatty
10853,Beautifly
10853,Roselia
10853,Mawile
10853,Luvdisc
10853,Kirlia
10854,Swampert
10854,Blaziken
10854,Sceptile
10854,Salamence
10854,Gardevoir
10854,Manectric
10855,Ralts
10855,Shroomish
10855,Sentret
10855,Vulpix
10855,Duskull
10855,Spinarak
10856,Lanturn
10856,Ninetales
10856,Meganium
10856,Umbreon
10856,Milotic
10856,Jumpluff
10857,Slaking
10857,Jumpluff
10857,Machamp
10857,Xatu
10857,Rhydon
10857,Gyarados
